ftp link	Species	Assembly Status	Assembly Name
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/143/595/GCA_004143595.1_RIL_Jcurcas_v1	Jatropha curcas	Scaffold	RIL_Jcurcas_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/027/125/GCA_004027125.1_Gothu_v1	Gossypium thurberi	Chromosome	Gothu_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/633/185/GCA_001633185.2_ValleyOak3.0	Quercus lobata	Chromosome	ValleyOak3.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/952/965/GCA_003952965.1_Mru_ZJU_1.01	Morella rubra	Chromosome	Mru_ZJU_1.01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/957/995/GCA_003957995.1_ASM395799v1	Manihot esculenta	Scaffold	ASM395799v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/957/885/GCA_003957885.1_ASM395788v1	Manihot esculenta	Scaffold	ASM395788v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/795/335/GCA_003795335.1_ASM379533v1	Casuarina equisetifolia	Scaffold	ASM379533v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/430/845/GCA_003430845.1_ASM343084v1	Xanthoceras sorbifolium	Chromosome	ASM343084v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/347/535/GCA_003347535.1_UKW_Fsyl_0.5	Fagus sylvatica	Scaffold	UKW_Fsyl_0.5
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/504/345/GCA_002504345.1_ASM250434v1	Gossypium hirsutum	Chromosome	ASM250434v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/258/625/GCA_003258625.1_ASM325862v1	Citrus reticulata	Scaffold	ASM325862v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/255/025/GCA_003255025.1_ASM325502v1	Datisca glomerata	Scaffold	ASM325502v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/254/965/GCA_003254965.1_ASM325496v1	Alnus glutinosa	Scaffold	ASM325496v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/255/045/GCA_003255045.1_ASM325504v1	Casuarina glauca	Scaffold	ASM325504v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/255/005/GCA_003255005.1_ASM325500v1	Begonia fuchsioides	Scaffold	ASM325500v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/122/765/GCA_003122765.1_ASM312276v1	Juglans cathayensis	Scaffold	ASM312276v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/123/845/GCA_003123845.1_ASM312384v1	Juglans microcarpa	Scaffold	ASM312384v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/123/865/GCA_003123865.1_ASM312386v1	Juglans nigra	Scaffold	ASM312386v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/123/825/GCA_003123825.1_ASM312382v1	Juglans hindsii	Scaffold	ASM312382v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/123/805/GCA_003123805.1_ASM312380v1	Juglans sigillata	Scaffold	ASM312380v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/123/785/GCA_003123785.1_ASM312378v1	Pterocarya stenoptera	Scaffold	ASM312378v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/122/785/GCA_003122785.1_ASM312278v1	Juglans regia	Scaffold	ASM312278v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/295/GCA_000224295.2_ASM22429v2	Linum usitatissimum	Chromosome	ASM22429v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/184/695/GCA_900184695.1_Bpev01	Betula pendula	Scaffold	Bpev01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/291/515/GCA_900291515.1_Q_robur_v1	Quercus robur	Scaffold	Q_robur_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/013/145/GCA_003013145.1_ASM301314v1	Quercus robur	Scaffold	ASM301314v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/928/715/GCA_002928715.1_ASM292871v1	Gossypium barbadense	Scaffold	ASM292871v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/926/015/GCA_002926015.1_ASM292601v1	Gossypium barbadense	Scaffold	ASM292601v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/919/075/GCA_002919075.1_ASM291907v1	Euphorbia esula	Scaffold	ASM291907v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/918/425/GCA_002918425.1_ASM291842v1	Euphorbia esula	Scaffold	ASM291842v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/923/165/GCA_002923165.1_Rkatsiteli_assembly01	Vitis vinifera	Scaffold	Rkatsiteli_assembly01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/923/105/GCA_002923105.1_Meskhetian_assembly01	Vitis vinifera	Scaffold	Meskhetian_assembly01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/923/015/GCA_002923015.1_Saperavi_assembly01	Vitis vinifera	Scaffold	Saperavi_assembly01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/922/885/GCA_002922885.1_Chkhaveri_assembly01	Vitis vinifera	Scaffold	Chkhaveri_assembly01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/916/465/GCA_002916465.1_r1v1	Juglans regia	Scaffold	r1v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/916/485/GCA_002916485.1_n1v1	Juglans nigra	Scaffold	n1v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/916/435/GCA_002916435.1_m4v1	Juglans mandshurica	Scaffold	m4v1
Quercus robur	Scaffold	Oak Genome	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/897/195/GCA_002897195.1_CUMW_v1.0	Citrus unshiu	Scaffold	CUMW_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/013/955/GCA_002013955.2_C_medica_denovo_2	Citrus medica	Scaffold	C_medica_denovo_2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/775/GCA_000002775.3_Pop_tri_v3	Populus trichocarpa	Chromosome	Pop_tri_v3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/013/975/GCA_002013975.2_ASM201397v2	Citrus cavaleriei	Scaffold	ASM201397v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/878/655/GCA_002878655.1_ASM287865v1	Cissus quadrangularis	Scaffold	ASM287865v1
Fagus sylvatica	Scaffold	Beech Genome	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/864/125/GCA_002864125.1_ASM286412v1	Punica granatum	Scaffold	ASM286412v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/837/095/GCA_002837095.1_ASM283709v1	Punica granatum	Scaffold	ASM283709v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/315/GCA_002818315.1_Gokir.v1	Gossypioides kirkii	Chromosome	Gokir.v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/814/295/GCA_002814295.1_KokDry1	Kokia drynarioides	Scaffold	KokDry1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/752/925/GCA_002752925.1_violet_k79_twolib_greater_than_500bp	Viola pubescens	Scaffold	violet_k79_twolib_greater_than_500bp
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/004/065/GCA_900004065.1_ra_scaffold	Rhizophora apiculata	Scaffold	ra_scaffold
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/174/605/GCA_900174605.1_Rap_scaffold_v2	Rhizophora apiculata	Scaffold	Rap_scaffold_v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/303/985/GCA_002303985.1_Duzib1.0	Durio zibethinus	Scaffold	Duzib1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/201/585/GCA_002201585.1_ASM220158v1	Punica granatum	Scaffold	ASM220158v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/168/275/GCA_002168275.2_ASM216827v2	Herrania umbratica	Scaffold	ASM216827v2
Herrania umbratica	Scaffold	ASM216827v1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/156/105/GCA_002156105.1_ASM215610v1	Passiflora edulis	Scaffold	ASM215610v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/006/925/GCA_002006925.1_ASM200692v1	Citrus maxima	Chromosome	ASM200692v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/013/955/GCA_002013955.1_ASM201395v1	Citrus medica	Scaffold	ASM201395v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/013/935/GCA_002013935.1_ASM201393v1	Atalantia buxifolia	Scaffold	ASM201393v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/013/975/GCA_002013975.1_ASM201397v1	Citrus cavaleriei	Scaffold	ASM201397v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/003/025/GCA_002003025.1_HbrasiliensisBPM24_01	Hevea brasiliensis	Scaffold	HbrasiliensisBPM24_01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/974/805/GCA_001974805.1_CCACVL1_1.0	Corchorus capsularis	Scaffold	CCACVL1_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/972/305/GCA_001972305.1_Cfol_1.0	Cephalotus follicularis	Scaffold	Cfol_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/907/995/GCA_001907995.1_ASM190799v1	Hevea brasiliensis	Scaffold	ASM190799v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/856/525/GCA_001856525.1_GbV1.0	Gossypium barbadense	Scaffold	GbV1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/208/745/GCA_000208745.2_Criollo_cocoa_genome_V2	Theobroma cacao	Chromosome	Criollo_cocoa_genome_V2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/696/755/GCA_001696755.1_ASM169675v1	Hibiscus syriacus	Scaffold	ASM169675v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/345/GCA_001662345.1_Mpo_1.0	Metrosideros polymorpha	Scaffold	Mpo_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/605/GCA_001659605.1_Manihot_esculenta_v6	Manihot esculenta	Chromosome	Manihot esculenta v6
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/654/055/GCA_001654055.1_ASM165405v1	Hevea brasiliensis	Scaffold	ASM165405v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/633/185/GCA_001633185.1_ValleyOak0.5	Quercus lobata	Scaffold	ValleyOak0.5
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/535/GCA_000403535.1_Theobroma_cacao_20110822	Theobroma cacao	Chromosome	Theobroma_cacao_20110822
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/208/675/GCA_000208675.2_JAT_r4.5	Jatropha curcas	Scaffold	JAT_r4.5
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/411/555/GCA_001411555.1_wgs.5d	Juglans regia	Scaffold	wgs.5d
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/340/545/GCA_000340545.1_Hevbra_1.0	Hevea brasiliensis	Scaffold	Hevbra_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/331/045/GCA_000331045.1_Gr_v1.0	Gossypium raimondii	Scaffold	Gr_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/365/GCA_000327365.1_Graimondii2_0	Gossypium raimondii	Chromosome	Graimondii2_0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/005/GCA_000327005.1_ASM32700v1	Betula nana	Scaffold	ASM32700v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/317/415/GCA_000317415.1_Csi_valencia_1.0	Citrus sinensis	Chromosome	Csi_valencia_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/310/045/GCA_001310045.1_ASM131004v1	Carica papaya	Chromosome	ASM131004v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/612/285/GCA_000612285.2_Gossypium_arboreum_v1.0	Gossypium arboreum	Chromosome	Gossypium_arboreum_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/282/645/GCA_001282645.1_BoeWGS1.0	Vitis cinerea x Vitis riparia	Scaffold	BoeWGS1.0
Populus trichocarpa	Chromosome	Poptr1_1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/685/GCA_000151685.2_JCVI_RCG_1.1	Ricinus communis	Scaffold	JCVI_RCG_1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/987/745/GCA_000987745.1_ASM98774v1	Gossypium hirsutum	Chromosome	ASM98774v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/003/745/GCA_000003745.2_12X	Vitis vinifera	Chromosome	12X
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/787/975/GCA_000787975.1_arboreum_v1.0	Gossypium arboreum	Scaffold	arboreum_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/208/745/GCA_000208745.1_ASM20874v1	Theobroma cacao	Scaffold	ASM20874v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/763/605/GCA_000763605.1_ASM76360v1	Castanea mollissima	Scaffold	ASM76360v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/737/115/GCA_000737115.1_MK_v2b	Manihot esculenta	Scaffold	MK_v2b
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/737/105/GCA_000737105.1_MW_v2d	Manihot esculenta	Scaffold	MW_v2d
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/525/GCA_000696525.1_JatCur_1.0	Jatropha curcas	Scaffold	JatCur_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/445/GCA_000696445.1_Aquilaria_agallocha_v1	Aquilaria agallochum	Scaffold	Aquilaria_agallocha_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/695/605/GCA_000695605.1_Citrus_sinensis_v1.0	Citrus sinensis	Scaffold	Citrus_sinensis_v1.0
Ricinus communis	Scaffold	JCVI_RCG_1.1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/535/GCA_000150535.1_Papaya1.0	Carica papaya	Scaffold	Papaya1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/612/305/GCA_000612305.1_Egrandis1_0	Eucalyptus grandis	Scaffold	Egrandis1_0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/493/195/GCA_000493195.1_Citrus_clementina_v1.0	Citrus clementina	Scaffold	Citrus_clementina_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/775/GCA_000002775.2_Poptr2_0	Populus trichocarpa	Chromosome	Poptr2_0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/585/GCA_000463585.1_ASM46358v1	Tarenaya hassleriana	Scaffold	ASM46358v1
Vitis vinifera	Chromosome	8x_WGS	
ftp://Conservatory_Aalba	Abies alba	Chromosome	Aalba
ftp://Conservatory_Aalpina	Arabis alpina	Chromosome	Aalpina
ftp://Conservatory_Aannua	Ambrosia annua	Chromosome	Aannua
ftp://Conservatory_Achinensis	Actinidia chinensis	Chromosome	Achinensis
ftp://Conservatory_Acoerulea	Aquilegia coerulea	Chromosome	Acoerulea
ftp://Conservatory_Acoerulea_322	Aquilegia coerulea	Chromosome	Acoerulea_322
ftp://Conservatory_Acomosus	Ananas comosus	Chromosome	Acomosus
ftp://Conservatory_Aduranensis	Arachis duranensis	Chromosome	Aduranensis
ftp://Conservatory_Afiliculoides	Azolla filiculoides	Chromosome	Afiliculoides
ftp://Conservatory_Afimbriata	Aristolochia fimbriata	Chromosome	Afimbriata
ftp://Conservatory_Agraveolens	Apium graveolens	Chromosome	Agraveolens
ftp://Conservatory_Ahalleri	Arabidopsis halleri	Chromosome	Ahalleri
ftp://Conservatory_Ahypochondriacus	Amaranthus hypochondriacus	Chromosome	Ahypochondriacus
ftp://Conservatory_Ahypogaea	Arachis hypogaea	Chromosome	Ahypogaea
ftp://Conservatory_Ahypogaea_Shitouqi	Arachis hypogaea	Chromosome	Ahypogaea_Shitouqi
ftp://Conservatory_Ahypogaea_GDAAS	Arachis hypogaea	Chromosome	Ahypogaea_GDAAS
ftp://Conservatory_Aipaensis	Arachis ipaensis	Chromosome	Aipaensis
ftp://Conservatory_Alyrata	Arabidopsis lyrata	Chromosome	Alyrata
ftp://Conservatory_Aofficinalis	Asparagus officinalis	Chromosome	Aofficinalis
ftp://Conservatory_Aprecatorius	Abrus precatorius	Chromosome	Aprecatorius
ftp://Conservatory_Arufa	Actinidia rufa	Chromosome	Arufa
ftp://Conservatory_Ashenzhenica	Apostasia shenzhenica	Chromosome	Ashenzhenica
ftp://Conservatory_Atauschii_BW01105	Aegilops tauschii	Chromosome	Atauschii_BW01105
ftp://Conservatory_Athaliana	Arabidopsis thaliana	Chromosome	Athaliana
ftp://Conservatory_Atrichopoda	Amborella trichopoda	Chromosome	Atrichopoda
ftp://Conservatory_Balternifolia	Bacopa alternifolia	Chromosome	Balternifolia
ftp://Conservatory_Bceiba.fixed	Bombax ceiba	Chromosome	Bceiba.fixed
ftp://Conservatory_Bdistachyon	Brachypodium distachyon	Chromosome	Bdistachyon
ftp://Conservatory_Bhispida	Benincasa hispida	Chromosome	Bhispida
ftp://Conservatory_Boleraceacapitata	Brassica oleraceacapitata	Chromosome	Boleraceacapitata
ftp://Conservatory_BrapaFPsc	Brassica rapaFPsc	Chromosome	BrapaFPsc
ftp://Conservatory_Bstricta	Barbarea stricta	Chromosome	Bstricta
ftp://Conservatory_Bvulgaris	Beta vulgaris	Chromosome	Bvulgaris
ftp://Conservatory_Camericana	Coleus americana	Chromosome	Camericana
ftp://Conservatory_Camplexicaulis	Cardamine amplexicaulis	Chromosome	Camplexicaulis
ftp://Conservatory_Camsinensis	Camellia amsinensis	Chromosome	Camsinensis
ftp://Conservatory_CannuumCM334	Capsicum annum	Chromosome	CannuumCM334
ftp://Conservatory_Cannuumglabriusculum	Capsicum annum	Chromosome	Cannuumglabriusculum
ftp://Conservatory_Cannuumzunla	Capsicum annum	Chromosome	Cannuumzunla
ftp://Conservatory_Cbaccatum	Capsicum annum	Chromosome	Cbaccatum
ftp://Conservatory_Carabica	Coffea arabica	Chromosome	Carabica
ftp://Conservatory_Cargyrosperma	Cucurbita argyrosperma	Chromosome	Cargyrosperma
ftp://Conservatory_Carietinum_492	Cicer arietinum	Chromosome	Carietinum_492
ftp://Conservatory_Carietinum_ICC4958	Cicer arietinum	Chromosome	Carietinum_ICC4958
ftp://Conservatory_Caustralis	Cuscuta australis	Chromosome	Caustralis
ftp://Conservatory_Cbraunii	Chara braunii	Chromosome	Cbraunii
ftp://Conservatory_Ccajan	Cajanus cajan	Chromosome	Ccajan
ftp://Conservatory_Ccampestris	Calystegia campestris	Chromosome	Ccampestris
ftp://Conservatory_Ccapsularis	Corchorus capsularis	Chromosome	Ccapsularis
ftp://Conservatory_Ccathayensis	Carya cathayensis	Chromosome	Ccathayensis
ftp://Conservatory_Cchinensis	Clematis chinensis	Chromosome	Cchinensis
ftp://Conservatory_Cclementina.fixed	Citrus clementina	Chromosome	Cclementina.fixed
ftp://Conservatory_Ceugenioides	Coffea eugenioides	Chromosome	Ceugenioides
ftp://Conservatory_Cgrandiflora	Capsella grandiflora	Chromosome	Cgrandiflora
ftp://Conservatory_Cgrandis	Citrus grandis	Chromosome	Cgrandis
ftp://Conservatory_Chirsutum	Cardamine hirsutum	Chromosome	Chirsutum
ftp://Conservatory_Chispanica	Carrichtera hispanica	Chromosome	Chispanica
ftp://Conservatory_Cichangensis	Citrus ichangensis	Chromosome	Cichangensis
ftp://Conservatory_Cillinoinensis	Carya illinoinensis	Chromosome	Cillinoinensis
ftp://Conservatory_Ckanehirae	Cinnamomum kanehirae	Chromosome	Ckanehirae
ftp://Conservatory_Clanatus	Citrullus lanatus	Chromosome	Clanatus
ftp://Conservatory_Cmaritima	Cakile maritima	Chromosome	Cmaritima
ftp://Conservatory_Cmaxima	Cucurbita maxima	Chromosome	Cmaxima
ftp://Conservatory_Cmedica	Citrus medica	Chromosome	Cmedica
ftp://Conservatory_Cmelo	Cucumis melo	Chromosome	Cmelo
ftp://Conservatory_Cmelo3.6.1	Cucumis melo	Chromosome	Cmelo3.6.1
ftp://Conservatory_Cmoschata	Cucurbita moschata	Chromosome	Cmoschata
ftp://Conservatory_Colitorius.fixed	Corchorus olitorius	Chromosome	Colitorius.fixed
ftp://Conservatory_Cpanzhihuaensis	Cycas panzhihuaensis	Chromosome	Cpanzhihuaensis
ftp://Conservatory_Cpepo	Cucurbita pepo	Chromosome	Cpepo
ftp://Conservatory_Cquinoa	Chenopodium quinoa	Chromosome	Cquinoa
ftp://Conservatory_Creticulata	Citrus reticulata	Chromosome	Creticulata
ftp://Conservatory_Crubella	Capsella rubella	Chromosome	Crubella
ftp://Conservatory_Csativus	Cucumis sativus	Chromosome	Csativus
ftp://Conservatory_Csinensis	Citrus sinensis	Chromosome	Csinensis
ftp://Conservatory_Cunshiu	Citrus unshiu	Chromosome	Cunshiu
ftp://Conservatory_Cviolacea	Clypeola violacea	Chromosome	Cviolacea
ftp://Conservatory_Dalata	Dioscorea alata	Chromosome	Dalata
ftp://Conservatory_Dcarota	Daucus carota	Chromosome	Dcarota
ftp://Conservatory_Dcatenatum	Dendrobium catenatum	Chromosome	Dcatenatum
ftp://Conservatory_Dcayenensis	Dioscorea cayenensis	Chromosome	Dcayenensis
ftp://Conservatory_Dchrysotoxum	Dendrobium chrysotoxum	Chromosome	Dchrysotoxum
ftp://Conservatory_Ddrummondii	Dryas drummondii	Chromosome	Ddrummondii
ftp://Conservatory_Dsophioides	Descurainia sophioides	Chromosome	Dsophioides
ftp://Conservatory_Dstrictus	Diptychocarpus strictus	Chromosome	Dstrictus
ftp://Conservatory_Dzibethinus.fixed	Durio zibethinus	Chromosome	Dzibethinus.fixed
ftp://Conservatory_Ecanadensis	Erigeron canadensis	Chromosome	Ecanadensis
ftp://Conservatory_Ecoracana_560	Eleusine coracana	Chromosome	Ecoracana_560
ftp://Conservatory_Ecurvula	Eragrostis curvula	Chromosome	Ecurvula
ftp://Conservatory_Eguineensis	Epipremnum guineensis	Chromosome	Eguineensis
ftp://Conservatory_Eguttata	Erythranthe guttata	Chromosome	Eguttata
ftp://Conservatory_Ejaponica	Eriobotrya japonica	Chromosome	Ejaponica
ftp://Conservatory_Esalsugineum	Eutrema salsugineum	Chromosome	Esalsugineum
ftp://Conservatory_Esyriacum	Euclidium syriacum	Chromosome	Esyriacum
ftp://Conservatory_Etef	Eragrostis tef	Chromosome	Etef
ftp://Conservatory_Evesicaria	Eruca vesicaria	Chromosome	Evesicaria
ftp://Conservatory_Fhindsii	Fortunella hindsii	Chromosome	Fhindsii
ftp://Conservatory_Fiinumae	Fragaria iinumae	Chromosome	Fiinumae
ftp://Conservatory_Fnilgerrensis	Fragaria nilgerrensis	Chromosome	Fnilgerrensis
ftp://Conservatory_Fvesca	Fragaria vesca	Chromosome	Fvesca
ftp://Conservatory_Garboreum.fixed	Gossypium arboreum	Chromosome	Garboreum.fixed
ftp://Conservatory_Garidum	Gossypium aridum	Chromosome	Garidum
ftp://Conservatory_Garmourianum.fixed	Gossypium armourianum	Chromosome	Garmourianum.fixed
ftp://Conservatory_Gbarbadense	Gossypium barbadense	Chromosome	Gbarbadense
ftp://Conservatory_Gdarwinii.fixed	Gossypium darwinii	Chromosome	Gdarwinii.fixed
ftp://Conservatory_Ghirsutum.fixed	Gossypium hirsutum	Chromosome	Ghirsutum.fixed
ftp://Conservatory_Glaxum.fixed	Gossypium laxum	Chromosome	Glaxum.fixed
ftp://Conservatory_Globatum.fixed	Gossypium lobatum	Chromosome	Globatum.fixed
ftp://Conservatory_Gmax	Glycine max	Chromosome	Gmax
ftp://Conservatory_Gmax_EMBRAPA	Glycine max	Chromosome	Gmax_EMBRAPA
ftp://Conservatory_Gmax_WF7	Glycine max	Chromosome	Gmax_WF7
ftp://Conservatory_Gmax_ZH13	Glycine max	Chromosome	Gmax_ZH13
ftp://Conservatory_Gmax_JY	Glycine max	Chromosome	Gmax_JY
ftp://Conservatory_Gmustelinum.fixed	Gossypium mustelinum	Chromosome	Gmustelinum.fixed
ftp://Conservatory_Graimondii.fixed	Gossypium raimondii.fixed	Chromosome	Graimondii.fixed
ftp://Conservatory_Gschwendimanii.fixed	Gossypium schwendimanii	Chromosome	Gschwendimanii.fixed
ftp://Conservatory_Gsoja	Glycine soja	Chromosome	Gsoja
ftp://Conservatory_Gsoja_F	Glycine soja	Chromosome	Gsoja_F
ftp://Conservatory_Gtomentosum.fixed	Gossypium tomentosum	Chromosome	Gtomentosum.fixed
ftp://Conservatory_Gtrilobum.fixed	Gossypium trilobum	Chromosome	Gtrilobum.fixed
ftp://Conservatory_Hannuus	Helianthus annuus	Chromosome	Hannuus
ftp://Conservatory_Hcannabinus	Hibiscus cannabinus	Chromosome	Hcannabinus
ftp://Conservatory_Hsyriacus	Hibiscus syriacus	Chromosome	Hsyriacus
ftp://Conservatory_Humbratica.fixed	Hibiscus umbratica	Chromosome	Humbratica.fixed
ftp://Conservatory_Hvulgare_462	Hordeum vulgare	Chromosome	Hvulgare_462
ftp://Conservatory_Hvulgare_MOREX	Hordeum vulgare	Chromosome	Hvulgare_MOREX
ftp://Conservatory_Iamara	Isatis amara	Chromosome	Iamara
ftp://Conservatory_Iglandulifera	Impatiens glandulifera	Chromosome	Iglandulifera
ftp://Conservatory_Inil	Ipomoea nil	Chromosome	Inil
ftp://Conservatory_Itinctoria	Isatis tinctoria	Chromosome	Itinctoria
ftp://Conservatory_Itriloba	Ipomoea triloba	Chromosome	Itriloba
ftp://Conservatory_Jcathayensis	Juglans cathayensis	Chromosome	Jcathayensis
ftp://Conservatory_Jhindsii	Juglans hindsii	Chromosome	Jhindsii
ftp://Conservatory_Jmicrocarpa	Juglans microcarpa	Chromosome	Jmicrocarpa
ftp://Conservatory_Jnigra	Juglans nigra	Chromosome	Jnigra
ftp://Conservatory_Jregia	Juglans regia	Chromosome	Jregia
ftp://Conservatory_Jsigillata	Juglans sigillata	Chromosome	Jsigillata
ftp://Conservatory_Jsinuosa	Juglans sinuosa	Chromosome	Jsinuosa
ftp://Conservatory_Lalbus	Lupinus albus	Chromosome	Lalbus
ftp://Conservatory_Lalbus_Amiga	Lupinus albus	Chromosome	Lalbus_Amiga
ftp://Conservatory_Langustifolius	Lupinus angustifolius	Chromosome	Langustifolius
ftp://Conservatory_Lannua	Leavenworthia annua	Chromosome	Lannua
ftp://Conservatory_Lchinense	Liriodendron chinense	Chromosome	Lchinense
